row,col,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,EVI_10,EVI_11,EVI_12,EVI_13,EVI_14,EVI_15,EVI_16,EVI_17,EVI_18,EVI_19,EVI_20,EVI_21,EVI_22,EVI_23,EVI_24,EVI_25,EVI_26,EVI_27,EVI_28,EVI_29,EVI_30,EVI_31,EVI_32,EVI_33,EVI_34,EVI_35,EVI_36,EVI_37,EVI_38,EVI_39,EVI_40,EVI_41,EVI_42,EVI_43,EVI_44,EVI_45,EVI_46
32,10,0.085174,0.119411,0.153648,0.159556,0.165463,0.107457,0.041665,0.169541,0.139427,0.158198,0.176969,0.455425,0.338951,0.391274,0.662784,0.543256,0.395545,0.486974,0.452570,0.041581,-0.000613,0.016940,0.034492,0.055258,0.182403,0.314695,0.446987,0.516085,0.537807,0.527593,0.517378,0.507163,0.459153,0.411143,0.363134,0.290085,0.129771,0.151919,0.174066,0.184666,0.131930,0.079193,0.062216,0.003488,0.133155,0.119663
32,11,0.085174,0.165431,0.245689,0.279800,0.313911,0.107457,0.284909,0.248020,0.212523,0.269128,0.325733,0.546664,0.474106,0.391274,0.662784,0.543256,0.515348,0.511724,0.452570,0.147346,-0.007735,0.042041,0.091817,0.137110,0.182403,0.366441,0.550478,0.537731,0.537807,0.663179,0.585171,0.507163,0.498989,0.490814,0.482639,0.324770,0.166900,0.172095,0.177291,0.184666,0.230611,0.276556,0.303622,0.218767,0.133155,0.111423
32,12,0.281784,0.291475,0.301166,0.314284,0.327402,0.306162,0.334388,0.248020,0.441080,0.444427,0.447774,0.546664,0.474106,0.391274,0.672755,0.649714,0.515348,0.542248,0.551347,0.167473,0.039235,0.065526,0.091817,0.112813,0.251435,0.400956,0.550478,0.537731,0.651919,0.663179,0.621471,0.579764,0.547389,0.515014,0.482639,0.340763,0.198887,0.192437,0.185987,0.309425,0.316141,0.322857,0.234004,0.348312,0.319655,0.313058
32,13,0.181493,0.169515,0.157537,0.171443,0.185350,0.257077,0.186661,0.334647,0.326607,0.369120,0.411633,0.515962,0.482229,0.607017,0.622431,0.649714,0.559493,0.542248,0.584396,0.142287,0.008379,0.032589,0.056798,0.155407,0.254015,0.388589,0.523163,0.635412,0.651919,0.690786,0.675812,0.660837,0.629985,0.599133,0.568282,0.309911,0.272226,0.234542,0.196857,0.212578,0.188574,0.164569,0.234004,0.151831,0.169693,0.150577
32,14,0.175919,0.166728,0.157537,0.171443,0.185350,0.315467,0.186661,0.334647,0.346113,0.390771,0.435430,0.515962,0.482229,0.607017,0.622431,0.610447,0.623770,0.481860,0.584396,0.158572,0.036737,0.069592,0.102448,0.094779,0.254015,0.377351,0.500686,0.635412,0.615610,0.690786,0.635623,0.660837,0.629985,0.599133,0.568282,0.341705,0.140401,0.110739,0.213961,0.211850,0.248242,0.284634,0.147522,0.124124,0.169693,0.212979
32,15,0.217310,0.227943,0.238576,0.258817,0.279057,0.315467,0.280040,0.296041,0.372359,0.402109,0.431859,0.532753,0.532287,0.607017,0.726234,0.639277,0.623770,0.520569,0.594445,0.150356,0.037005,0.069727,0.102448,0.170836,0.239225,0.387208,0.535192,0.607191,0.669233,0.690786,0.534056,0.707972,0.661409,0.614845,0.568282,0.272613,0.276084,0.171678,0.264927,0.171307,0.227971,0.284634,0.268566,0.287986,0.207762,0.100061
32,16,0.217310,0.227943,0.238576,0.258817,0.279057,0.315467,0.280040,0.296041,0.372359,0.402109,0.431859,0.532753,0.532287,0.607017,0.726234,0.639277,0.623770,0.520569,0.594445,0.150356,0.037005,0.069727,0.102448,0.170836,0.239225,0.387208,0.535192,0.607191,0.669233,0.690786,0.534056,0.707972,0.661409,0.614845,0.568282,0.272613,0.276084,0.171678,0.264927,0.171307,0.227971,0.284634,0.268566,0.287986,0.207762,0.100061
32,17,0.029458,0.083003,0.136549,0.115913,0.095278,0.158981,0.160570,0.296041,0.154303,0.293081,0.431859,0.532753,0.548563,0.647425,0.726234,0.668530,0.655141,0.577965,0.594445,0.150356,0.022892,0.014412,0.005933,0.105244,0.204555,0.331117,0.457679,0.607191,0.669233,0.748416,0.534056,0.707972,0.700052,0.692132,0.684212,0.495207,0.276084,0.280740,0.285395,0.171307,0.167778,0.164248,0.031470,0.015307,-0.012245,0.081209
32,18,0.029458,-0.003227,-0.035912,-0.024497,-0.013082,0.003856,0.013970,0.109301,0.154303,0.258081,0.361860,0.468256,0.539481,0.647425,0.699483,0.632034,0.642408,0.538872,0.573576,0.136061,0.022892,0.013956,0.005020,0.104788,0.204555,0.335640,0.466725,0.614853,0.673405,0.744772,0.747635,0.750497,0.728402,0.706307,0.684212,0.482165,0.443753,0.390011,0.336269,0.072567,0.030642,-0.011283,-0.021624,-0.075216,-0.012245,-0.084266
32,20,-0.044334,-0.044334,-0.044334,-0.044334,-0.044334,-0.032166,-0.026697,0.047526,0.042165,0.175505,0.308845,0.450604,0.475012,0.603273,0.689912,0.639212,0.640177,0.540759,0.585117,0.162051,-0.056147,-0.013252,0.029643,0.120939,0.212235,0.366215,0.520195,0.593554,0.660757,0.751885,0.743997,0.736108,0.751804,0.767501,0.611264,0.457379,0.468021,0.367072,0.266123,0.192988,0.119852,0.046717,0.008451,-0.043916,0.014777,-0.049611
32,42,0.408981,0.383835,0.358690,0.390682,0.422675,0.373415,0.404895,0.390582,0.376269,0.437313,0.498357,0.479278,0.528193,0.389493,0.688717,0.579328,0.585397,0.460711,0.395640,0.083543,0.011485,0.006371,0.001256,0.122234,0.243211,0.446280,0.649348,0.465154,0.561426,0.619313,0.617273,0.566024,0.430717,0.295411,0.160104,0.024797,0.019354,0.032124,0.044894,0.165630,0.166261,0.166892,0.307337,0.149014,0.129432,0.312969
32,43,0.408981,0.383835,0.358690,0.390682,0.422675,0.373415,0.404895,0.390582,0.376269,0.437313,0.498357,0.479278,0.528193,0.389493,0.688717,0.579328,0.585397,0.460711,0.395640,0.083543,0.011485,0.006371,0.001256,0.122234,0.243211,0.446280,0.649348,0.465154,0.561426,0.619313,0.617273,0.566024,0.430717,0.295411,0.160104,0.024797,0.019354,0.032124,0.044894,0.165630,0.166261,0.166892,0.307337,0.149014,0.129432,0.312969
32,44,0.408981,0.403187,0.397393,0.400516,0.403639,0.394724,0.404895,0.450296,0.495697,0.504268,0.512838,0.533135,0.540729,0.585648,0.688717,0.611268,0.629313,0.449772,0.414192,0.198669,0.043642,0.016567,-0.010508,0.115693,0.241895,0.445622,0.649348,0.661378,0.673408,0.619313,0.648720,0.641256,0.567860,0.494463,0.421066,0.018116,0.017481,0.031188,0.044894,0.202047,0.248779,0.295511,0.307337,0.346200,0.336474,0.304905
32,45,0.295649,0.296639,0.297629,0.350634,0.403639,0.343669,0.356667,0.325936,0.416983,0.464911,0.512838,0.576015,0.650667,0.596435,0.626746,0.588263,0.606628,0.441072,0.414192,0.153961,-0.038626,-0.024567,-0.010508,0.083959,0.178427,0.385291,0.592155,0.632781,0.673408,0.695624,0.648720,0.658764,0.579532,0.500299,0.421066,0.236671,0.223779,0.189496,0.155213,0.202047,0.226710,0.251373,0.296892,0.292592,0.222972,0.304905
32,46,0.088538,0.193083,0.297629,0.284951,0.272273,0.278248,0.205653,0.325936,0.325963,0.364442,0.402922,0.504156,0.505173,0.596435,0.626746,0.600095,0.559980,0.458990,0.414192,0.127797,-0.029417,-0.016805,-0.004193,0.087117,0.178427,0.325478,0.472529,0.550409,0.628290,0.695624,0.667451,0.658764,0.553241,0.447718,0.342194,0.236671,0.371299,0.263256,0.155213,0.156231,0.139956,0.123682,0.133937,0.028746,0.222972,0.131288
32,47,0.088538,0.124582,0.160626,0.130816,0.101005,0.108634,0.205653,0.138345,0.105226,0.180737,0.256249,0.504156,0.488780,0.596435,0.566070,0.589895,0.559980,0.416398,0.375461,0.111957,-0.044595,-0.069041,-0.093487,0.030214,0.153915,0.264693,0.375471,0.488186,0.600900,0.692048,0.667451,0.684636,0.624308,0.563979,0.503650,0.443321,0.371299,0.334683,0.298067,0.110580,0.066974,0.023369,-0.020237,0.028746,-0.014468,-0.016191
32,50,0.375922,0.375922,0.375922,0.357276,0.338629,0.353972,0.382884,0.392737,0.402589,0.406811,0.411033,0.463895,0.501178,0.337978,0.733578,0.610891,0.554230,0.473329,0.542705,0.129444,0.039548,0.006715,-0.026118,0.082282,0.190682,0.396382,0.602082,0.602127,0.602172,0.657325,0.639871,0.380316,0.432250,0.484183,0.536117,0.130145,0.196818,0.156075,0.115331,0.087451,0.109905,0.132358,0.132372,0.141433,0.135553,0.166102
32,51,0.150406,0.195739,0.241073,0.286406,0.331739,0.226365,0.157344,0.279966,0.402589,0.401747,0.400904,0.540961,0.443100,0.353303,0.733578,0.610891,0.596775,0.460352,0.584983,0.139241,0.001242,-0.032820,-0.066882,0.061900,0.190682,0.330863,0.471045,0.541011,0.610977,0.684722,0.675054,0.661862,0.655823,0.649784,0.643745,0.316800,0.196818,0.156075,0.115331,0.087451,0.109905,0.132358,0.029012,0.034976,0.074739,0.112677
32,52,0.150406,0.195739,0.241073,0.286406,0.331739,0.226365,0.157344,0.279966,0.402589,0.401747,0.400904,0.540961,0.443100,0.353303,0.733578,0.610891,0.596775,0.460352,0.584983,0.139241,0.001242,-0.032820,-0.066882,0.061900,0.190682,0.330863,0.471045,0.541011,0.610977,0.684722,0.675054,0.661862,0.655823,0.649784,0.643745,0.316800,0.196818,0.156075,0.115331,0.087451,0.109905,0.132358,0.029012,0.034976,0.074739,0.112677
33,0,0.078574,0.078574,0.078574,0.061207,0.043840,0.257422,0.097123,0.202443,0.201369,0.475524,0.491950,0.551853,0.573776,0.632750,0.691723,0.717924,0.611475,0.643577,0.610305,0.203487,0.031905,0.054380,0.076854,0.099329,0.183152,0.326607,0.470062,0.614927,0.670563,0.666545,0.668322,0.670100,0.652919,0.635739,0.538133,0.420333,0.255375,0.221960,0.268034,0.276005,0.225652,0.175299,0.124946,0.023255,0.112343,0.071140
33,1,0.371443,0.371443,0.371443,0.346958,0.322473,0.257422,0.285120,0.312818,0.399781,0.475524,0.491950,0.581317,0.629016,0.626222,0.775966,0.717924,0.571832,0.643577,0.618962,0.169096,0.010870,0.056609,0.102349,0.148088,0.183152,0.360983,0.538814,0.649141,0.670563,0.666545,0.666786,0.667026,0.651383,0.635739,0.538133,0.384826,0.033378,0.082783,0.125669,0.276005,0.290797,0.305589,0.320381,0.334216,0.112343,0.138653
33,2,0.400062,0.400062,0.400062,0.397002,0.393943,0.381662,0.327605,0.382320,0.457682,0.504315,0.550949,0.613384,0.622484,0.626222,0.775966,0.654096,0.634253,0.643577,0.618962,0.212143,0.065971,0.093343,0.120716,0.148088,0.218261,0.391587,0.564913,0.603708,0.647970,0.666545,0.666786,0.667026,0.587985,0.508944,0.429903,0.094073,0.033378,0.082783,0.100119,0.297736,0.324301,0.350867,0.320381,0.406053,0.343503,0.328191
33,3,0.394129,0.394129,0.394129,0.394129,0.394129,0.357419,0.345325,0.409468,0.475021,0.512985,0.550949,0.613384,0.637912,0.682161,0.773834,0.654096,0.634253,0.643577,0.680235,0.200616,0.078200,0.085605,0.093011,0.100416,0.247598,0.404327,0.561056,0.653628,0.647970,0.669652,0.627988,0.586323,0.517490,0.448657,0.379824,0.128007,0.008986,0.033452,0.100119,0.296499,0.323683,0.350867,0.369156,0.405642,0.377141,0.368082
33,4,0.291115,0.294105,0.297095,0.315167,0.333239,0.357419,0.372148,0.409468,0.440077,0.492014,0.543952,0.617395,0.647276,0.682161,0.795516,0.724184,0.645096,0.666898,0.680235,0.200616,0.078200,0.085605,0.093011,0.100416,0.247598,0.423861,0.600125,0.653628,0.681889,0.763377,0.694455,0.625534,0.622437,0.619340,0.379824,0.062035,-0.033309,0.008641,0.137698,0.272410,0.326868,0.381326,0.378246,0.439944,0.403168,0.441782
33,5,0.291115,0.336766,0.382417,0.388175,0.393933,0.344689,0.417361,0.422195,0.444146,0.490249,0.536351,0.645970,0.647276,0.678471,0.795516,0.724184,0.658792,0.666898,0.687095,0.188747,0.037068,-0.055446,-0.147961,0.049089,0.208776,0.407616,0.606456,0.681732,0.695076,0.682409,0.669742,0.657075,0.574860,0.492646,0.410432,0.156785,0.047836,0.054738,0.137698,0.272410,0.303814,0.335218,0.420716,0.426212,0.403168,0.436801
33,6,0.369076,0.377467,0.385857,0.393718,0.401578,0.391226,0.417361,0.437871,0.468691,0.493265,0.517840,0.645970,0.606667,0.678471,0.796299,0.738453,0.657338,0.666898,0.691062,0.201506,0.058107,0.055101,0.052095,0.049089,0.201797,0.413667,0.625537,0.686683,0.695076,0.682589,0.670102,0.657615,0.598987,0.540359,0.481731,0.167502,-0.010853,0.073133,0.157118,0.295801,0.333283,0.370765,0.429237,0.439307,0.397391,0.436801
33,7,0.388565,0.387211,0.385857,0.393718,0.401578,0.391226,0.419198,0.438344,0.465859,0.500181,0.534504,0.572370,0.606667,0.670395,0.796299,0.738453,0.685295,0.557024,0.691062,0.198739,0.050699,0.033925,0.017151,0.081678,0.201469,0.407911,0.614353,0.709208,0.705423,0.689487,0.673551,0.657615,0.598987,0.540359,0.481731,0.195090,0.023808,0.087642,0.151477,0.273585,0.310744,0.347903,0.386347,0.399496,0.402117,0.404738
33,8,0.388565,0.383462,0.378359,0.384780,0.391202,0.379753,0.403259,0.438344,0.465859,0.448406,0.430953,0.572370,0.565937,0.504924,0.680425,0.690951,0.631168,0.516973,0.651734,0.174262,0.048426,0.064003,0.079580,0.081678,0.234795,0.424574,0.614353,0.668456,0.655644,0.655476,0.655307,0.655139,0.605006,0.554873,0.504739,0.171312,0.051658,0.101567,0.151477,0.265253,0.295394,0.325536,0.279040,0.275223,0.288440,0.301657
33,9,0.388565,0.383462,0.378359,0.384780,0.391202,0.379753,0.403259,0.438344,0.465859,0.448406,0.430953,0.572370,0.565937,0.504924,0.680425,0.690951,0.631168,0.516973,0.651734,0.174262,0.048426,0.064003,0.079580,0.081678,0.234795,0.424574,0.614353,0.668456,0.655644,0.655476,0.655307,0.655139,0.605006,0.554873,0.504739,0.171312,0.051658,0.101567,0.151477,0.265253,0.295394,0.325536,0.279040,0.275223,0.288440,0.301657
33,10,0.114945,0.139891,0.164837,0.164632,0.164427,0.166328,0.171628,0.231301,0.330563,0.380758,0.430953,0.494291,0.477373,0.504924,0.680425,0.624409,0.599722,0.591780,0.651734,0.191439,0.069626,0.074603,0.079580,0.093400,0.234798,0.374756,0.514714,0.649867,0.655644,0.654417,0.653191,0.651964,0.628240,0.604515,0.580790,0.413088,0.341283,0.178371,0.247102,0.189091,0.199806,0.210521,0.104972,0.275223,0.197617,0.102887
33,11,-0.039287,-0.016612,0.006063,0.013845,0.021626,0.126128,0.050314,0.192596,0.148472,0.251047,0.353623,0.494291,0.480952,0.479860,0.667344,0.633033,0.637237,0.568488,0.640294,0.205645,0.069626,0.065448,0.061270,0.071369,0.249455,0.373326,0.497197,0.623065,0.673450,0.684249,0.695047,0.705845,0.664160,0.622475,0.580790,0.413088,0.341283,0.294192,0.247102,0.189091,0.114413,0.039736,-0.007871,-0.011847,-0.003504,0.050356
33,12,-0.039287,0.051969,0.143225,0.153553,0.163882,0.293705,0.175086,0.192596,0.243566,0.276902,0.310239,0.467988,0.491256,0.479860,0.667344,0.633633,0.561590,0.521294,0.640294,0.177045,0.050654,0.038134,0.025615,0.016239,0.220285,0.358741,0.497197,0.623065,0.673450,0.684249,0.695047,0.705845,0.636216,0.566586,0.496957,0.447483,0.406390,0.384969,0.363547,0.169339,0.202724,0.236108,0.240823,-0.090811,-0.003504,0.050356
33,13,0.091621,0.188822,0.286024,0.289991,0.293959,0.293705,0.294002,0.192596,0.381387,0.408916,0.436445,0.467988,0.533316,0.479860,0.679264,0.634417,0.560914,0.524298,0.615001,0.177876,0.050654,0.038134,0.025615,0.006159,0.218037,0.376719,0.535400,0.633060,0.653184,0.681170,0.661227,0.641285,0.593175,0.545066,0.496957,0.355691,0.369753,0.279564,0.189375,0.251958,0.291780,0.331602,0.240823,0.370188,0.120144,0.271911
33,14,0.150654,0.201116,0.251578,0.272769,0.293959,0.326294,0.281167,0.265287,0.398341,0.426588,0.454835,0.550667,0.533316,0.643576,0.679264,0.653954,0.632337,0.524298,0.615001,0.179461,0.082707,0.048956,0.015206,0.103788,0.190541,0.379284,0.568027,0.633060,0.675247,0.672431,0.691896,0.711361,0.683286,0.655210,0.627135,0.350733,0.363601,0.288840,0.214079,0.265697,0.278853,0.292009,0.337872,0.202048,0.180072,0.196910
33,15,0.150654,0.201116,0.251578,0.243216,0.234854,0.232228,0.281167,0.265287,0.302057,0.373051,0.444045,0.550667,0.560499,0.643576,0.712350,0.653954,0.632337,0.523883,0.607009,0.115520,0.036611,0.049404,0.062197,0.098843,0.190541,0.362101,0.533660,0.633060,0.675247,0.679151,0.690972,0.702792,0.687651,0.672510,0.583277,0.382264,0.255377,0.128491,0.214079,0.176067,0.174880,0.173692,0.172997,0.202048,0.150077,0.109961
33,16,0.162337,0.173149,0.183962,0.221830,0.259698,0.232228,0.235976,0.274183,0.376159,0.410102,0.444045,0.521786,0.555986,0.573209,0.712350,0.643514,0.626313,0.539469,0.606993,0.148862,0.018777,0.082960,0.147143,0.101283,0.248637,0.414374,0.580112,0.631723,0.654611,0.664587,0.669352,0.674116,0.673313,0.672510,0.583277,0.311064,0.130280,0.104402,0.208208,0.231566,0.202629,0.173692,0.223627,0.166785,0.173785,0.109961
33,17,0.238437,0.238437,0.238437,0.251893,0.265350,0.256582,0.288360,0.190137,0.376159,0.412266,0.448373,0.521786,0.493020,0.573209,0.739734,0.588841,0.601259,0.576174,0.606993,0.148862,0.034964,0.091054,0.147143,0.158895,0.295511,0.411896,0.528281,0.561788,0.654611,0.664587,0.669352,0.674116,0.626513,0.578910,0.579537,0.302057,0.130280,0.104402,0.174934,0.231566,0.247355,0.263145,0.163000,0.234042,0.113888,0.214836
33,18,0.238437,0.238437,0.238437,0.251893,0.265350,0.256582,0.288360,0.190137,0.376159,0.412266,0.448373,0.521786,0.493020,0.573209,0.739734,0.588841,0.601259,0.576174,0.606993,0.148862,0.034964,0.091054,0.147143,0.158895,0.295511,0.411896,0.528281,0.561788,0.654611,0.664587,0.669352,0.674116,0.626513,0.578910,0.579537,0.302057,0.130280,0.104402,0.174934,0.231566,0.247355,0.263145,0.163000,0.234042,0.113888,0.214836
33,19,0.085447,0.085447,0.085447,0.110151,0.134855,0.103995,0.122809,0.190137,0.236974,0.276127,0.315280,0.446778,0.498017,0.573209,0.599378,0.530912,0.445396,0.512289,0.553431,0.142105,0.010478,0.087264,0.164050,0.133701,0.295511,0.410670,0.525829,0.561788,0.620280,0.686466,0.686067,0.685667,0.611403,0.537138,0.566685,0.260456,0.178042,0.333837,0.146086,0.147981,0.116705,0.085428,0.010792,0.047006,0.113888,0.040634
33,20,0.001261,0.001261,0.001261,0.018247,0.035234,0.024432,0.045321,0.190137,0.057006,0.176980,0.296955,0.446778,0.351952,0.575134,0.599378,0.530912,0.482811,0.379416,0.518195,0.114681,0.083570,0.073500,0.063429,0.133701,0.247333,0.310321,0.373310,0.561788,0.567285,0.715714,0.667767,0.619820,0.608535,0.597250,0.566685,0.260456,0.296023,0.301500,0.222631,0.105656,0.056898,0.008140,-0.041510,0.047006,-0.002602,-0.075867
33,21,-0.030576,-0.030576,-0.030576,-0.005191,0.020193,0.024432,0.024393,0.118543,0.057006,0.164215,0.271425,0.481904,0.473291,0.575134,0.645811,0.587077,0.520081,0.445061,0.560799,0.111923,-0.082129,-0.009350,0.063429,0.120404,0.177379,0.275345,0.373310,0.503943,0.567285,0.715714,0.506170,0.658510,0.641315,0.624121,0.553630,0.367342,0.404028,0.301500,0.222631,0.132243,0.062038,-0.008168,0.008330,0.007006,0.005682,-0.060997
33,22,-0.008481,-0.008481,-0.008481,0.005856,0.020193,0.049421,0.047066,0.118543,0.144016,0.257487,0.370959,0.481904,0.473291,0.618194,0.645811,0.649965,0.653674,0.578209,0.560799,0.241895,0.024559,0.027810,0.031061,0.118985,0.206909,0.356261,0.505614,0.503943,0.626012,0.715714,0.668905,0.658510,0.660499,0.662488,0.553630,0.457815,0.422859,0.301500,0.263021,0.132243,0.094828,0.057413,0.008330,-0.017265,0.005682,-0.026525
33,23,-0.050335,-0.050335,-0.050335,-0.041074,-0.031813,-0.011259,-0.023785,0.080941,0.106180,0.199236,0.292292,0.441593,0.492058,0.618194,0.666004,0.637896,0.616515,0.541355,0.434571,0.150553,0.027200,0.029131,0.031061,0.138837,0.246614,0.374207,0.501801,0.557250,0.626012,0.739296,0.754751,0.738938,0.700713,0.662488,0.605213,0.457815,0.422859,0.187625,0.255660,0.179918,0.104176,0.028433,0.001055,-0.004213,-0.001146,-0.002165
33,24,-0.050335,-0.050335,-0.050335,-0.070576,-0.090817,-0.021720,-0.023785,0.057348,0.035709,0.164001,0.292292,0.441593,0.439529,0.618194,0.666004,0.654667,0.601001,0.597986,0.459927,0.252328,0.049615,0.054531,0.059448,0.153031,0.246614,0.388066,0.529518,0.557250,0.666726,0.739296,0.812746,0.780405,0.627257,0.474108,0.663101,0.457255,0.464216,0.346072,0.238837,0.175226,0.111615,0.048004,0.002872,0.011813,0.017341,0.018734
33,39,0.120865,0.139812,0.158759,0.110535,0.062312,0.097393,0.368770,0.275470,0.134566,0.228002,0.321438,0.432848,0.344926,0.559724,0.631167,0.600232,0.460293,0.445541,0.419135,0.192087,0.007839,0.050017,0.092195,0.152275,0.212355,0.317365,0.422374,0.489497,0.556620,0.644756,0.606536,0.493130,0.508373,0.523616,0.538860,0.207185,0.048992,0.109679,0.170366,0.113417,0.056469,-0.000479,0.205957,0.190726,0.175496,0.213945
33,40,0.375420,0.384397,0.393374,0.304211,0.378539,0.342224,0.368770,0.275470,0.439880,0.380659,0.321438,0.560487,0.594132,0.610259,0.731980,0.633081,0.626782,0.445541,0.419135,0.155333,0.001672,0.031753,0.061834,0.160967,0.260099,0.425391,0.590683,0.614231,0.637779,0.644756,0.606536,0.473653,0.495389,0.517124,0.538860,0.110947,0.048992,0.070649,0.014191,0.188664,0.225051,0.261438,0.208044,0.270663,0.175496,0.213945
33,41,0.403999,0.371206,0.400911,0.304211,0.408116,0.328997,0.460998,0.415844,0.437688,0.502888,0.568087,0.560487,0.592247,0.610259,0.731980,0.654993,0.635377,0.477551,0.432064,0.132171,0.001672,0.003797,0.005923,0.133011,0.260099,0.448368,0.636638,0.635081,0.670523,0.631982,0.664414,0.479439,0.468470,0.457500,0.446531,0.151104,0.012861,0.055842,0.014191,0.159759,0.198169,0.236580,0.290746,0.297049,0.304658,0.303016
33,42,0.416125,0.413453,0.410780,0.233648,0.391269,0.376759,0.460998,0.415844,0.474803,0.562953,0.651103,0.614038,0.728348,0.627888,0.723328,0.666145,0.624272,0.456978,0.432064,0.196259,-0.002848,0.001537,0.005923,0.122723,0.239523,0.420640,0.601756,0.635081,0.664384,0.623887,0.664414,0.479439,0.468470,0.457500,0.446531,0.226404,0.006277,0.055842,0.115695,0.175548,0.206064,0.236580,0.292836,0.313785,0.348829,0.252316
33,43,0.416125,0.397807,0.379489,0.377238,0.374987,0.369783,0.409553,0.432215,0.454878,0.499819,0.544761,0.614038,0.728348,0.627888,0.690663,0.660764,0.592965,0.475941,0.432064,0.196259,0.061614,-0.052216,0.071909,0.155716,0.239523,0.420640,0.601756,0.633070,0.664384,0.636576,0.640868,0.552643,0.431285,0.309927,0.188569,0.067211,0.006277,0.033639,0.103357,0.173075,0.217860,0.262644,0.276833,0.313785,0.348829,0.311454
33,44,0.379491,0.373517,0.367542,0.380286,0.393029,0.367184,0.426629,0.444530,0.462431,0.486119,0.509808,0.605121,0.711130,0.627888,0.690663,0.661178,0.574419,0.444804,0.402316,0.196979,0.016246,-0.073160,0.013871,0.117540,0.221209,0.418314,0.615420,0.636568,0.657715,0.636576,0.627471,0.490723,0.462596,0.434470,0.406343,0.007678,-0.018299,0.049550,0.031080,0.167694,0.213649,0.259605,0.276833,0.313433,0.349309,0.311454
